concept,label,comment,identifier,inscheme
https://data.antwerp.be/id/term/brocade-catalog/fu/aui,"Auteur van inleiding, voorwoord, enz.","
",http://vocab.getty.edu/aat/300055032,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/aui-,"Auteur van inleiding, voorwoord, enz.","
",http://vocab.getty.edu/aat/300055032,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/aut,Primaire auteur,"
",http://vocab.getty.edu/aat/300025492,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/bkd,Boekontwerper,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/bsl,Boekverkoper,"
",http://vocab.getty.edu/aat/300025244,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/bslb,Te koop bij,"
",http://vocab.getty.edu/aat/300025244,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/chr,Choreograaf,"
",http://vocab.getty.edu/aat/300025649,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/clb,Medewerker,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/cmp,Componist,"
",http://vocab.getty.edu/aat/300025671,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/cnd,Dirigent,"
",http://vocab.getty.edu/aat/300025672,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/com,Compilator,"
",http://vocab.getty.edu/aat/300404848,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/ctb,Medewerker,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/cur,Curator van een tentoonstelling,"
",http://vocab.getty.edu/aat/300417893,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/drt,Regisseur,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/dub,Twijfelachtige auteur,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/edt,Editor,"
",http://vocab.getty.edu/aat/300025526,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/egr,Graveur,"
",http://vocab.getty.edu/aat/300025165,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/exp,Expert,"
",http://vocab.getty.edu/aat/300155533,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/hnr,Gehuldigde,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/ill,Illustrator,"
",http://vocab.getty.edu/aat/300025123,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/ivr,Interviewer,"
",http://vocab.getty.edu/aat/300440748,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/lbt,Librettist,"
",http://vocab.getty.edu/aat/300025674,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/mus,Musicus,"
",http://vocab.getty.edu/aat/300025666,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/nrt,Verteller,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/oth,Andere,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/pbl,Uitgever,"
",http://vocab.getty.edu/aat/300025574,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/pht,Fotograaf,"
",http://vocab.getty.edu/aat/300025687,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/pro,Producent,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/prt,Boekdrukker,"
",http://vocab.getty.edu/aat/300025732,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/prtb,Gedrukt bij,"
",http://vocab.getty.edu/aat/300025732,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/prtf,Gedrukt voor,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/sce,Scenarioschrijver,"
",http://vocab.getty.edu/aat/300025515,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/scr,Scribent,"
",http://vocab.getty.edu/aat/300025580,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/sng,Zanger,"
",http://vocab.getty.edu/aat/300025684,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/ths,Promotor,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/trl,Vertaler,"
",http://vocab.getty.edu/aat/300025601,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/und,Niet gedefinieerd,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zba,Bas,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zdf,Dwarsfluit,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zfl,Fluit,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zgi,Gitaar,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zhp,Harp,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zkl,Klarinet,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zkr,Koor,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zkv,Klavecimbel,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zor,Orgel,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zpe,Percussie,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zpi,Piano,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zrc,Recitant,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zso,Sopraan,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zte,Tenor,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zts,Tenor-sax,"
","
",https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zxx,Niet gedefinieerd; conversies,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/fu/zyy,Niet gedefinieerd,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/fu
https://data.antwerp.be/id/term/brocade-catalog/im-ty/ki,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/im-ty
https://data.antwerp.be/id/term/brocade-catalog/im-ty/normal,Normaal,"
","
",https://data.antwerp.be/id/term/brocade-catalog/im-ty
https://data.antwerp.be/id/term/brocade-catalog/im-ty/vabb,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/im-ty
https://data.antwerp.be/id/term/brocade-catalog/in-ty/abstract,Korte inhoud,"
","
",https://data.antwerp.be/id/term/brocade-catalog/in-ty
https://data.antwerp.be/id/term/brocade-catalog/in-ty/full,E-info,"
","
",https://data.antwerp.be/id/term/brocade-catalog/in-ty
https://data.antwerp.be/id/term/brocade-catalog/in-ty/ill,Illustratie,"
","
",https://data.antwerp.be/id/term/brocade-catalog/in-ty
https://data.antwerp.be/id/term/brocade-catalog/in-ty/inhoud,Inhoudstafel,"
","
",https://data.antwerp.be/id/term/brocade-catalog/in-ty
https://data.antwerp.be/id/term/brocade-catalog/in-ty/link,Link,"
","
",https://data.antwerp.be/id/term/brocade-catalog/in-ty
https://data.antwerp.be/id/term/brocade-catalog/lg/ady,Adyghe,"
",http://vocab.getty.edu/aat/300387776,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/afa,Afro-Asiatic languages,"
",http://vocab.getty.edu/aat/300387783,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/afr,Afrikaans,"
",http://vocab.getty.edu/aat/300387782,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/aka,Akan,"
",http://vocab.getty.edu/aat/300387794,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/akk,Akkadian,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/alb,Albanian,"
",http://vocab.getty.edu/aat/300387803,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/amh,Amharic,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ang,"English, Old (ca.450-1100)","
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ara,Arabic,"
",http://vocab.getty.edu/aat/300387843,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/arc,Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE),"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/arm,Armenian,"
",http://vocab.getty.edu/aat/300387870,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/art,Artificial languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/asm,Assamese,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ave,Avestan,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/aze,Azerbaijani,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ban,Balinese,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/baq,Basque,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/bat,Baltic languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/bem,Bemba,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ben,Bengali,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ber,Berber languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/bnt,Bantu languages,"
",http://vocab.getty.edu/aat/300387944,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/bos,Bosnian,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/bre,Breton,"
",http://vocab.getty.edu/aat/300388025,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/btk,Batak languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/bul,Bulgarian,"
",http://vocab.getty.edu/aat/300388034,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/cat,Catalan; Valencian,"
",http://vocab.getty.edu/aat/300388072,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/cel,Celtic languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/chg,Chagatai,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/chi,Chinese,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/chr,Cherokee,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/chu,Church Slavic; Old Slavonic; Church Slavonic; Old Bulgarian; Old Church Slavonic,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/chv,Chuvash,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/cnr,Montenegrin,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/cop,Coptic,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/cos,Corsican,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/cpf,"Creoles and pidgins, French-based","
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/cze,Czech,"
",http://vocab.getty.edu/aat/300388191,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/dan,Danish,"
",http://vocab.getty.edu/aat/300388204,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/dra,Dravidian languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/dsb,Lower Sorbian,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/dum,"Dutch, Middle (ca.1050-1350)","
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/dut,Dutch; Flemish,"
",http://vocab.getty.edu/aat/300388256,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/dzo,Dzongkha,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/egy,Egyptian (Ancient),"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/eng,English,"
",http://vocab.getty.edu/aat/300388277,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/enm,"English, Middle (1100-1500)","
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/epo,Esperanto,"
",http://vocab.getty.edu/aat/300388282,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/est,Estonian,"
",http://vocab.getty.edu/aat/300388283,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/fao,Faroese,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/fin,Finnish,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/fre,French,"
",http://vocab.getty.edu/aat/300388306,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/frm,"French, Middle (ca.1400-1600)","
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/fro,"French, Old (842-ca.1400)","
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/fry,Western Frisian,"
",http://vocab.getty.edu/aat/300443644,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/fur,Friulian,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/gem,Germanic languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/geo,Georgian,"
",http://vocab.getty.edu/aat/300388343,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ger,German,"
",http://vocab.getty.edu/aat/300388344,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/gez,Geez,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/gla,Gaelic; Scottish Gaelic,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/gle,Irish,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/glg,Galician,"
",http://vocab.getty.edu/aat/300388327,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/glv,Manx,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/gmh,"German, Middle High (ca.1050-1500)","
",http://vocab.getty.edu/aat/300411852,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/goh,"German, Old High (ca.750-1050)","
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/got,Gothic,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/grc,"Greek, Ancient (to 1453)","
",http://vocab.getty.edu/aat/300387827,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/gre,"Greek, Modern (1453-)","
",http://vocab.getty.edu/aat/300388361,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/grn,Guarani,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/guj,Gujarati,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/heb,Hebrew,"
",http://vocab.getty.edu/aat/300388401,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/hin,Hindi,"
",http://vocab.getty.edu/aat/300388412,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/hrv,Croatian,"
",http://vocab.getty.edu/aat/300388185,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/hun,Hungarian,"
",http://vocab.getty.edu/aat/300388770,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ice,Icelandic,"
",http://vocab.getty.edu/aat/300388449,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ido,Ido,"
",http://vocab.getty.edu/aat/300443815,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/iku,Inuktitut,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ile,Interlingue; Occidental,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ina,Interlingua (International Auxiliary Language Association),"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/inc,Indic languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ind,Indonesian,"
",http://vocab.getty.edu/aat/300388460,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ine,Indo-European languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ita,Italian,"
",http://vocab.getty.edu/aat/300388474,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/jav,Javanese,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/jpn,Japanese,"
",http://vocab.getty.edu/aat/300388486,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/kal,Kalaallisut; Greenlandic,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/kan,Kannada,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/kas,Kashmiri,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/kaw,Kawi,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/kaz,Kazakh,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/khm,Central Khmer,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/kin,Kinyarwanda,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/kon,Kongo,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/kor,Korean,"
",http://vocab.getty.edu/aat/300388633,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/krl,Karelian,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/kua,Kuanyama; Kwanyama,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/kur,Kurdish,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/lad,Ladino,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/lah,Lahnda,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/lat,Latin,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/lav,Latvian,"
",http://vocab.getty.edu/aat/300388696,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/lin,Lingala,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/lit,Lithuanian,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/lol,Mongo,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ltz,Luxembourgish; Letzeburgesch,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/lua,Luba-Lulua,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/mac,Macedonian,"
",http://vocab.getty.edu/aat/300388760,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/mad,Madurese,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/mak,Makasar,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/mal,Malayalam,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/mao,Maori,"
",http://vocab.getty.edu/aat/300388818,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/map,Austronesian languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/mar,Marathi,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/may,Malay,"
",http://vocab.getty.edu/aat/300443976,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/mga,"Irish, Middle (900-1200)","
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/mlg,Malagasy,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/mlt,Maltese,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/moh,Mohawk,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/mon,Mongolian,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/mul,Multiple languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/mwr,Marwari,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/nah,Nahuatl languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/nai,North American Indian languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/nds,"Low German; Low Saxon; German, Low; Saxon, Low","
",http://vocab.getty.edu/aat/300388737,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/nep,Nepali,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
