edgeid,name,description,ontologyproperty,domainnode_id,rangenode_id,graph_id
50f66e84-f009-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,50f5ef04-f009-11ed-9655-00163e71351b,50f601ce-f009-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
50f66f60-f009-11ed-9655-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,50f601ce-f009-11ed-9655-00163e71351b,50f60340-f009-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
50f67046-f009-11ed-9655-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,50f5ef04-f009-11ed-9655-00163e71351b,50f604bc-f009-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
50f6712c-f009-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P1_is_identified_by,50f5ef04-f009-11ed-9655-00163e71351b,50f60638-f009-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
50f67212-f009-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P190_has_symbolic_content,50f60638-f009-11ed-9655-00163e71351b,50f60930-f009-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
50f672f8-f009-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P3_has_note,50f5ef04-f009-11ed-9655-00163e71351b,50f60c0a-f009-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
50f673e8-f009-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,50f5ef04-f009-11ed-9655-00163e71351b,50f5fbe8-f009-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
50f674ce-f009-11ed-9655-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,50f5fbe8-f009-11ed-9655-00163e71351b,50f5f724-f009-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
50f675b4-f009-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P67i_is_referred_to_by,50f5ef04-f009-11ed-9655-00163e71351b,50f5f53a-f009-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
50f67690-f009-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P190_has_symbolic_content,50f5f53a-f009-11ed-9655-00163e71351b,50f5f8d2-f009-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
50f6776c-f009-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,50f5f53a-f009-11ed-9655-00163e71351b,50f5fa58-f009-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
50f67848-f009-11ed-9655-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,50f5fa58-f009-11ed-9655-00163e71351b,50f5fd64-f009-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
50f6791a-f009-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P72_has_language,50f5f53a-f009-11ed-9655-00163e71351b,50f5fee0-f009-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
50f679f6-f009-11ed-9655-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,50f5fee0-f009-11ed-9655-00163e71351b,50f6005c-f009-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
5974b7ce-eda1-11ed-9232-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,59747fc0-eda1-11ed-9232-00163e71351b,597484a2-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
5974b9ea-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,59747a84-eda1-11ed-9232-00163e71351b,59747fc0-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
5974bb7a-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P91_has_unit,59747a84-eda1-11ed-9232-00163e71351b,59748196-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
5974bd0a-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P3_has_note,59747a84-eda1-11ed-9232-00163e71351b,5974879a-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
5974be86-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P90_has_value,59747a84-eda1-11ed-9232-00163e71351b,59748326-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
5974c00c-eda1-11ed-9232-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,59748196-eda1-11ed-9232-00163e71351b,5974861e-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
598a3384-ee3b-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,5989fdd8-ee3b-11ed-9655-00163e71351b,598a0170-ee3b-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
598a34e2-ee3b-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P72_has_language,5989fdd8-ee3b-11ed-9655-00163e71351b,598a0292-ee3b-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
598a35dc-ee3b-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P190_has_symbolic_content,5989fdd8-ee3b-11ed-9655-00163e71351b,598a0382-ee3b-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
598a36cc-ee3b-11ed-9655-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,598a0292-ee3b-11ed-9655-00163e71351b,598a0468-ee3b-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
598a37b2-ee3b-11ed-9655-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,598a0170-ee3b-11ed-9655-00163e71351b,598a054e-ee3b-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
59b3ec04-2c6e-4269-a60d-a95a54c655fe,,,http://www.cidoc-crm.org/cidoc-crm/P129_is_about,7cc14edc-f002-11ed-a1e6-00163e71351b,3960a820-f009-11ed-a1e6-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
5bc7f8e6-6d2c-43cb-aa68-6961beed214d,,,http://www.cidoc-crm.org/cidoc-crm/P1_is_identified_by,fa95cea2-dd27-11ed-9655-00163e71351b,d0d661c8-eda1-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
5e7b0322-8fa2-44b7-b248-e75c032362a8,,,http://www.cidoc-crm.org/cidoc-crm/P108i_was_produced_by,fa95cea2-dd27-11ed-9655-00163e71351b,73fcc5b4-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
62987b06-f48b-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,629845f0-f48b-11ed-9064-00163e71351b,62983e8e-f48b-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
62987c64-f48b-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P3_has_note,62983538-f48b-11ed-9064-00163e71351b,62984884-f48b-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
62987da4-f48b-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P17_was_motivated_by,62983538-f48b-11ed-9064-00163e71351b,629846cc-f48b-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
62987ea8-f48b-11ed-9064-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,629846cc-f48b-11ed-9064-00163e71351b,62983c18-f48b-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
62987f8e-f48b-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,629846cc-f48b-11ed-9064-00163e71351b,62984262-f48b-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
62988074-f48b-11ed-9064-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,62984262-f48b-11ed-9064-00163e71351b,62984514-f48b-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
62988164-f48b-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,62983538-f48b-11ed-9064-00163e71351b,629845f0-f48b-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
6298824a-f48b-11ed-9064-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,62983e8e-f48b-11ed-9064-00163e71351b,62984438-f48b-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
62988326-f48b-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P4_has_time-span,62983538-f48b-11ed-9064-00163e71351b,6298435c-f48b-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
6298840c-f48b-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P82b_end_of_the_end,6298435c-f48b-11ed-9064-00163e71351b,62984960-f48b-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
629884f2-f48b-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P82a_begin_of_the_begin,6298435c-f48b-11ed-9064-00163e71351b,629847a8-f48b-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
629885ce-f48b-11ed-9064-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,629845f0-f48b-11ed-9064-00163e71351b,629840a0-f48b-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
652f8abc-eda1-11ed-9064-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,652f5a42-eda1-11ed-9064-00163e71351b,652f58a8-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
652f8ce2-eda1-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,652f5150-eda1-11ed-9064-00163e71351b,652f5a42-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
652f8e9a-eda1-11ed-9064-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,652f5d62-eda1-11ed-9064-00163e71351b,652f5bc8-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
652f9034-eda1-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P72_has_language,652f5150-eda1-11ed-9064-00163e71351b,652f5d62-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
652f91c4-eda1-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P190_has_symbolic_content,652f5150-eda1-11ed-9064-00163e71351b,652f56d2-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
6c1eef57-59e4-4f43-b3fa-4f55d67dc08e,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,fa95cea2-dd27-11ed-9655-00163e71351b,a0702a46-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
7161a3b5-7e07-40e4-9996-588be7410854,,,http://www.cidoc-crm.org/cidoc-crm/P62_depicts,fa95cea2-dd27-11ed-9655-00163e71351b,62983538-f48b-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
7344f62d-d488-4288-a9b2-3174d7416ed6,,,http://www.cidoc-crm.org/cidoc-crm/P67_refers_to,2e35a87e-f004-11ed-a1e6-00163e71351b,4180ddc4-f007-11ed-a1e6-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
73fd1870-eda1-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P14_carried_out_by,73fcc5b4-eda1-11ed-9064-00163e71351b,73fccc8a-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
73fd19ec-eda1-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P01i_is_domain_of,73fcc5b4-eda1-11ed-9064-00163e71351b,73fcd284-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
73fd1af0-eda1-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P02_has_range,73fcd284-eda1-11ed-9064-00163e71351b,73fccd66-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
73fd1be0-eda1-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P4_has_time-span,73fcc5b4-eda1-11ed-9064-00163e71351b,73fcc992-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
73fd1cc6-eda1-11ed-9064-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,73fccc8a-eda1-11ed-9064-00163e71351b,73fccba4-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
73fd1dac-eda1-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P7_took_place_at,73fcc5b4-eda1-11ed-9064-00163e71351b,73fcd4fa-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
73fd1e92-eda1-11ed-9064-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,73fcce42-eda1-11ed-9064-00163e71351b,73fccabe-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
73fd1f78-eda1-11ed-9064-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,73fccd66-eda1-11ed-9064-00163e71351b,73fccffa-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
73fd2054-eda1-11ed-9064-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,73fcd4fa-eda1-11ed-9064-00163e71351b,73fcd356-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
73fd213a-eda1-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P32_used_general_technique,73fcc5b4-eda1-11ed-9064-00163e71351b,73fccf1e-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
73fd2220-eda1-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P82a_begin_of_the_begin,73fcc992-eda1-11ed-9064-00163e71351b,73fcd41e-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
73fd2306-eda1-11ed-9064-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,73fccf1e-eda1-11ed-9064-00163e71351b,73fcd0d6-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
73fd2450-eda1-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P02_has_range,73fcd284-eda1-11ed-9064-00163e71351b,73fcce42-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
73fd259a-eda1-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P82b_end_of_the_end,73fcc992-eda1-11ed-9064-00163e71351b,73fcd19e-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
743498ae-0835-4f90-abfb-0120c7c3a8ac,,,http://www.cidoc-crm.org/cidoc-crm/P67i_is_referred_to_by,fa95cea2-dd27-11ed-9655-00163e71351b,5989fdd8-ee3b-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
7926bdd1-52ed-4349-9563-c9ec96b96c70,,,http://www.cidoc-crm.org/cidoc-crm/P3_has_note,fa95cea2-dd27-11ed-9655-00163e71351b,f9afbb9e-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
7c948140-d3b3-4a61-8b91-b44ef2186d62,,,http://www.cidoc-crm.org/cidoc-crm/P128_carries,fa95cea2-dd27-11ed-9655-00163e71351b,7cc14edc-f002-11ed-a1e6-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
7e1c0104-eda1-11ed-a1e6-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,7e1bc518-eda1-11ed-a1e6-00163e71351b,7e1bce5a-eda1-11ed-a1e6-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
7e1c03f2-eda1-11ed-a1e6-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P3_has_note,7e1bc518-eda1-11ed-a1e6-00163e71351b,7e1bcbf8-eda1-11ed-a1e6-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
837822e4-ff4f-4793-83fd-aa66b4918003,,,http://www.cidoc-crm.org/cidoc-crm/P62_depicts,fa95cea2-dd27-11ed-9655-00163e71351b,3f2535ec-f48b-11ed-a1e6-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8d4920bc-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P74i_is_current_or_former_residence_of,8d48f51a-eda1-11ed-9232-00163e71351b,8d48fbaa-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8d49229c-eda1-11ed-9232-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,8d48fbaa-eda1-11ed-9232-00163e71351b,8d48fd08-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8d492404-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P3_has_note,8d48f51a-eda1-11ed-9232-00163e71351b,8d48f9fc-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8d7613c6-f006-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P4_has_time-span,8d75d0dc-f006-11ed-9655-00163e71351b,8d75d46a-f006-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8d761524-f006-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P82b_end_of_the_end,8d75d46a-f006-11ed-9655-00163e71351b,8d75dc4e-f006-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8d761628-f006-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P82a_begin_of_the_begin,8d75d46a-f006-11ed-9655-00163e71351b,8d75d67c-f006-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8d761718-f006-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P17_was_motivated_by,8d75d0dc-f006-11ed-9655-00163e71351b,8d75d758-f006-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8d7617fe-f006-11ed-9655-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,8d75d758-f006-11ed-9655-00163e71351b,8d75d834-f006-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8d7618e4-f006-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,8d75d758-f006-11ed-9655-00163e71351b,8d75d596-f006-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8d7619ca-f006-11ed-9655-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,8d75d596-f006-11ed-9655-00163e71351b,8d75d910-f006-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8d761ab0-f006-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,8d75d0dc-f006-11ed-9655-00163e71351b,8d75d9e2-f006-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8d761b96-f006-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,8d75d9e2-f006-11ed-9655-00163e71351b,8d75ddfc-f006-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8d761c72-f006-11ed-9655-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,8d75d9e2-f006-11ed-9655-00163e71351b,8d75dab4-f006-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8d761d62-f006-11ed-9655-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,8d75ddfc-f006-11ed-9655-00163e71351b,8d75db86-f006-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8d761e3e-f006-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P3_has_note,8d75d0dc-f006-11ed-9655-00163e71351b,8d75dd2a-f006-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
8f9f30cf-8d0d-4864-b5fa-881802321892,,,http://www.cidoc-crm.org/cidoc-crm/P129i_is_subject_of,fa95cea2-dd27-11ed-9655-00163e71351b,652f5150-eda1-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
9444751f-8f5e-4834-8692-5fde8defc937,,,http://www.cidoc-crm.org/cidoc-crm/P45_consists_of,fa95cea2-dd27-11ed-9655-00163e71351b,7e1bc518-eda1-11ed-a1e6-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
96c74e02-c718-4e99-b45b-d2ccb0d4af6a,,,http://www.cidoc-crm.org/cidoc-crm/P43_has_dimension,fa95cea2-dd27-11ed-9655-00163e71351b,59747a84-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
9d6e9c5f-f0cf-43d6-b388-4ea0ad22b5a5,,,http://www.cidoc-crm.org/cidoc-crm/P129_is_about,7cc14edc-f002-11ed-a1e6-00163e71351b,43a0b3ac-f009-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
9fcd74ce-0177-446c-9b46-180bf40f8e16,,,http://www.cidoc-crm.org/cidoc-crm/P102_has_title,fa95cea2-dd27-11ed-9655-00163e71351b,a97fe66c-eda1-11ed-a1e6-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
a070598a-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,a0702a46-eda1-11ed-9232-00163e71351b,a0702f0a-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
a0705b6a-eda1-11ed-9232-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,a0702f0a-eda1-11ed-9232-00163e71351b,a07030ae-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
a0705ce6-eda1-11ed-9232-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,a0702a46-eda1-11ed-9232-00163e71351b,a070322a-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
a1a507fd-a66b-40c9-bf3c-6ddd2ecff3bc,,,http://www.cidoc-crm.org/cidoc-crm/P67_refers_to,2e35a87e-f004-11ed-a1e6-00163e71351b,1048021a-f006-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
a98009a8-eda1-11ed-a1e6-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P190_has_symbolic_content,a97fe66c-eda1-11ed-a1e6-00163e71351b,a97feac2-eda1-11ed-a1e6-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
a9800b06-eda1-11ed-a1e6-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P72_has_language,a97fe66c-eda1-11ed-a1e6-00163e71351b,a97fecac-eda1-11ed-a1e6-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
a9800c0a-eda1-11ed-a1e6-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,a97fecac-eda1-11ed-a1e6-00163e71351b,a97febbc-eda1-11ed-a1e6-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
a9800d04-eda1-11ed-a1e6-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,a97fe9a0-eda1-11ed-a1e6-00163e71351b,a97fed9c-eda1-11ed-a1e6-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
a9800df4-eda1-11ed-a1e6-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,a97fe66c-eda1-11ed-a1e6-00163e71351b,a97fe9a0-eda1-11ed-a1e6-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
ab315de0-ff66-431e-b11f-5773d2a73ba3,,,http://www.cidoc-crm.org/cidoc-crm/P128_carries,fa95cea2-dd27-11ed-9655-00163e71351b,2e35a87e-f004-11ed-a1e6-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
b0cdaf82-f489-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,b0cd7468-f489-11ed-9064-00163e71351b,b0cd7c9c-f489-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
b0cdb0d6-f489-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,b0cd7c9c-f489-11ed-9064-00163e71351b,b0cd7e68-f489-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
b0cdb1d0-f489-11ed-9064-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,b0cd7c9c-f489-11ed-9064-00163e71351b,b0cd7d82-f489-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
b0cdb2f2-f489-11ed-9064-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,b0cd7e68-f489-11ed-9064-00163e71351b,b0cd7f4e-f489-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
b0cdb3e2-f489-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P3_has_note,b0cd7468-f489-11ed-9064-00163e71351b,b0cd7bac-f489-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
b0cdb4be-f489-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P4_has_time-span,b0cd7468-f489-11ed-9064-00163e71351b,b0cd77b0-f489-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
b0cdb59a-f489-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P82b_end_of_the_end,b0cd77b0-f489-11ed-9064-00163e71351b,b0cd7ac6-f489-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
b0cdb680-f489-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P82a_begin_of_the_begin,b0cd77b0-f489-11ed-9064-00163e71351b,b0cd81e2-f489-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
b0cdb75c-f489-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P17_was_motivated_by,b0cd7468-f489-11ed-9064-00163e71351b,b0cd802a-f489-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
b0cdb842-f489-11ed-9064-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,b0cd802a-f489-11ed-9064-00163e71351b,b0cd79cc-f489-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
b0cdb91e-f489-11ed-9064-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,b0cd802a-f489-11ed-9064-00163e71351b,b0cd8106-f489-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
