concept;parent;label;comment;aat_identifier
https://data.antwerp.be/id/term/brocade-catalog/fu/auc;https://data.antwerp.be/id/term/brocade-catalog/fu;Veilingmeester;;http://vocab.getty.edu/aat/300025208
https://data.antwerp.be/id/term/brocade-catalog/fu/aui;https://data.antwerp.be/id/term/brocade-catalog/fu;Auteur van inleiding, voorwoord, enz.;;http://vocab.getty.edu/aat/300055032
https://data.antwerp.be/id/term/brocade-catalog/fu/aui-;https://data.antwerp.be/id/term/brocade-catalog/fu;Auteur van inleiding, voorwoord, enz.;;http://vocab.getty.edu/aat/300055032
https://data.antwerp.be/id/term/brocade-catalog/fu/aut;https://data.antwerp.be/id/term/brocade-catalog/fu;Primaire auteur;;http://vocab.getty.edu/aat/300025492
https://data.antwerp.be/id/term/brocade-catalog/fu/bkd;https://data.antwerp.be/id/term/brocade-catalog/fu;Boekontwerper;;
https://data.antwerp.be/id/term/brocade-catalog/fu/bsl;https://data.antwerp.be/id/term/brocade-catalog/fu;Boekverkoper;;http://vocab.getty.edu/aat/300025244
https://data.antwerp.be/id/term/brocade-catalog/fu/bslb;https://data.antwerp.be/id/term/brocade-catalog/fu;Te koop bij;;http://vocab.getty.edu/aat/300025244
https://data.antwerp.be/id/term/brocade-catalog/fu/chr;https://data.antwerp.be/id/term/brocade-catalog/fu;Choreograaf;;http://vocab.getty.edu/aat/300025649
https://data.antwerp.be/id/term/brocade-catalog/fu/clb;https://data.antwerp.be/id/term/brocade-catalog/fu;Medewerker;;
https://data.antwerp.be/id/term/brocade-catalog/fu/cmp;https://data.antwerp.be/id/term/brocade-catalog/fu;Componist;;http://vocab.getty.edu/aat/300025671
https://data.antwerp.be/id/term/brocade-catalog/fu/cnd;https://data.antwerp.be/id/term/brocade-catalog/fu;Dirigent;;http://vocab.getty.edu/aat/300025672
https://data.antwerp.be/id/term/brocade-catalog/fu/com;https://data.antwerp.be/id/term/brocade-catalog/fu;Compilator;;http://vocab.getty.edu/aat/300404848
https://data.antwerp.be/id/term/brocade-catalog/fu/ctb;https://data.antwerp.be/id/term/brocade-catalog/fu;Medewerker;;
https://data.antwerp.be/id/term/brocade-catalog/fu/cur;https://data.antwerp.be/id/term/brocade-catalog/fu;Curator van een tentoonstelling;;http://vocab.getty.edu/aat/300417893
https://data.antwerp.be/id/term/brocade-catalog/fu/drt;https://data.antwerp.be/id/term/brocade-catalog/fu;Regisseur;;
https://data.antwerp.be/id/term/brocade-catalog/fu/dub;https://data.antwerp.be/id/term/brocade-catalog/fu;Twijfelachtige auteur;;
https://data.antwerp.be/id/term/brocade-catalog/fu/edt;https://data.antwerp.be/id/term/brocade-catalog/fu;Editor;;http://vocab.getty.edu/aat/300025526
https://data.antwerp.be/id/term/brocade-catalog/fu/egr;https://data.antwerp.be/id/term/brocade-catalog/fu;Graveur;;http://vocab.getty.edu/aat/300025165
https://data.antwerp.be/id/term/brocade-catalog/fu/exp;https://data.antwerp.be/id/term/brocade-catalog/fu;Expert;;http://vocab.getty.edu/aat/300155533
https://data.antwerp.be/id/term/brocade-catalog/fu/hnr;https://data.antwerp.be/id/term/brocade-catalog/fu;Gehuldigde;;
https://data.antwerp.be/id/term/brocade-catalog/fu/ill;https://data.antwerp.be/id/term/brocade-catalog/fu;Illustrator;;http://vocab.getty.edu/aat/300025123
https://data.antwerp.be/id/term/brocade-catalog/fu/ivr;https://data.antwerp.be/id/term/brocade-catalog/fu;Interviewer;;http://vocab.getty.edu/aat/300440748
https://data.antwerp.be/id/term/brocade-catalog/fu/lbt;https://data.antwerp.be/id/term/brocade-catalog/fu;Librettist;;http://vocab.getty.edu/aat/300025674
https://data.antwerp.be/id/term/brocade-catalog/fu/mus;https://data.antwerp.be/id/term/brocade-catalog/fu;Musicus;;http://vocab.getty.edu/aat/300025666
https://data.antwerp.be/id/term/brocade-catalog/fu/nrt;https://data.antwerp.be/id/term/brocade-catalog/fu;Verteller;;
https://data.antwerp.be/id/term/brocade-catalog/fu/oth;https://data.antwerp.be/id/term/brocade-catalog/fu;Andere;;
https://data.antwerp.be/id/term/brocade-catalog/fu/pbl;https://data.antwerp.be/id/term/brocade-catalog/fu;Uitgever;;http://vocab.getty.edu/aat/300025574
https://data.antwerp.be/id/term/brocade-catalog/fu/pht;https://data.antwerp.be/id/term/brocade-catalog/fu;Fotograaf;;http://vocab.getty.edu/aat/300025687
https://data.antwerp.be/id/term/brocade-catalog/fu/pro;https://data.antwerp.be/id/term/brocade-catalog/fu;Producent;;
https://data.antwerp.be/id/term/brocade-catalog/fu/prt;https://data.antwerp.be/id/term/brocade-catalog/fu;Boekdrukker;;http://vocab.getty.edu/aat/300025732
https://data.antwerp.be/id/term/brocade-catalog/fu/prtb;https://data.antwerp.be/id/term/brocade-catalog/fu;Gedrukt bij;;http://vocab.getty.edu/aat/300025732
https://data.antwerp.be/id/term/brocade-catalog/fu/prtf;https://data.antwerp.be/id/term/brocade-catalog/fu;Gedrukt voor;;
https://data.antwerp.be/id/term/brocade-catalog/fu/sce;https://data.antwerp.be/id/term/brocade-catalog/fu;Scenarioschrijver;;http://vocab.getty.edu/aat/300025515
https://data.antwerp.be/id/term/brocade-catalog/fu/scr;https://data.antwerp.be/id/term/brocade-catalog/fu;Scribent;;http://vocab.getty.edu/aat/300025580
https://data.antwerp.be/id/term/brocade-catalog/fu/sng;https://data.antwerp.be/id/term/brocade-catalog/fu;Zanger;;http://vocab.getty.edu/aat/300025684
https://data.antwerp.be/id/term/brocade-catalog/fu/ths;https://data.antwerp.be/id/term/brocade-catalog/fu;Promotor;;
https://data.antwerp.be/id/term/brocade-catalog/fu/trl;https://data.antwerp.be/id/term/brocade-catalog/fu;Vertaler;;http://vocab.getty.edu/aat/300025601
https://data.antwerp.be/id/term/brocade-catalog/fu/und;https://data.antwerp.be/id/term/brocade-catalog/fu;Niet gedefinieerd;;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-catalog/fu/zba;https://data.antwerp.be/id/term/brocade-catalog/fu;Bas;;
https://data.antwerp.be/id/term/brocade-catalog/fu/zdf;https://data.antwerp.be/id/term/brocade-catalog/fu;Dwarsfluit;;
https://data.antwerp.be/id/term/brocade-catalog/fu/zfl;https://data.antwerp.be/id/term/brocade-catalog/fu;Fluit;;
https://data.antwerp.be/id/term/brocade-catalog/fu/zgi;https://data.antwerp.be/id/term/brocade-catalog/fu;Gitaar;;
https://data.antwerp.be/id/term/brocade-catalog/fu/zhp;https://data.antwerp.be/id/term/brocade-catalog/fu;Harp;;
https://data.antwerp.be/id/term/brocade-catalog/fu/zkl;https://data.antwerp.be/id/term/brocade-catalog/fu;Klarinet;;
https://data.antwerp.be/id/term/brocade-catalog/fu/zkr;https://data.antwerp.be/id/term/brocade-catalog/fu;Koor;;
https://data.antwerp.be/id/term/brocade-catalog/fu/zkv;https://data.antwerp.be/id/term/brocade-catalog/fu;Klavecimbel;;
https://data.antwerp.be/id/term/brocade-catalog/fu/zor;https://data.antwerp.be/id/term/brocade-catalog/fu;Orgel;;
https://data.antwerp.be/id/term/brocade-catalog/fu/zpe;https://data.antwerp.be/id/term/brocade-catalog/fu;Percussie;;
https://data.antwerp.be/id/term/brocade-catalog/fu/zpi;https://data.antwerp.be/id/term/brocade-catalog/fu;Piano;;
https://data.antwerp.be/id/term/brocade-catalog/fu/zrc;https://data.antwerp.be/id/term/brocade-catalog/fu;Recitant;;
https://data.antwerp.be/id/term/brocade-catalog/fu/zso;https://data.antwerp.be/id/term/brocade-catalog/fu;Sopraan;;
https://data.antwerp.be/id/term/brocade-catalog/fu/zte;https://data.antwerp.be/id/term/brocade-catalog/fu;Tenor;;
https://data.antwerp.be/id/term/brocade-catalog/fu/zts;https://data.antwerp.be/id/term/brocade-catalog/fu;Tenor-sax;;
https://data.antwerp.be/id/term/brocade-catalog/fu/zxx;https://data.antwerp.be/id/term/brocade-catalog/fu;"Niet gedefinieerd; conversies";;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-catalog/fu/zyy;https://data.antwerp.be/id/term/brocade-catalog/fu;Niet gedefinieerd;;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-catalog/holding-pkbz;https://data.antwerp.be/id/term/brocade-catalog;Bezitsinfomatie;;
https://data.antwerp.be/id/term/brocade-catalog/im-ty;https://data.antwerp.be/id/term/brocade-catalog;Impressum type;;http://vocab.getty.edu/aat/300055863
https://data.antwerp.be/id/term/brocade-catalog/im-ty/ki;https://data.antwerp.be/id/term/brocade-catalog/im-ty;Niet gekend (ki);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-catalog/im-ty/normal;https://data.antwerp.be/id/term/brocade-catalog/im-ty;Normaal;;
https://data.antwerp.be/id/term/brocade-catalog/im-ty/vabb;https://data.antwerp.be/id/term/brocade-catalog/im-ty;Niet gekend (vabb);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-catalog/in-ty;https://data.antwerp.be/id/term/brocade-catalog;Informatie type;;http://vocab.getty.edu/aat/300055863
https://data.antwerp.be/id/term/brocade-catalog/in-ty/abstract;https://data.antwerp.be/id/term/brocade-catalog/in-ty;Korte inhoud;;
https://data.antwerp.be/id/term/brocade-catalog/in-ty/full;https://data.antwerp.be/id/term/brocade-catalog/in-ty;E-info;;
https://data.antwerp.be/id/term/brocade-catalog/in-ty/ill;https://data.antwerp.be/id/term/brocade-catalog/in-ty;Illustratie;;
https://data.antwerp.be/id/term/brocade-catalog/in-ty/inhoud;https://data.antwerp.be/id/term/brocade-catalog/in-ty;Inhoudstafel;;
https://data.antwerp.be/id/term/brocade-catalog/in-ty/link;https://data.antwerp.be/id/term/brocade-catalog/in-ty;Link;;
https://data.antwerp.be/id/term/brocade-catalog/lg;https://data.antwerp.be/id/term/brocade-catalog;Taal (lg);;http://vocab.getty.edu/aat/300386046
https://data.antwerp.be/id/term/brocade-catalog/lg/ady;https://data.antwerp.be/id/term/brocade-catalog/lg;Adyghe;;http://vocab.getty.edu/aat/300387776
https://data.antwerp.be/id/term/brocade-catalog/lg/afa;https://data.antwerp.be/id/term/brocade-catalog/lg;Afro-Asiatic languages;;http://vocab.getty.edu/aat/300387783
https://data.antwerp.be/id/term/brocade-catalog/lg/afr;https://data.antwerp.be/id/term/brocade-catalog/lg;Afrikaans;;http://vocab.getty.edu/aat/300387782
https://data.antwerp.be/id/term/brocade-catalog/lg/aka;https://data.antwerp.be/id/term/brocade-catalog/lg;Akan;;http://vocab.getty.edu/aat/300387794
https://data.antwerp.be/id/term/brocade-catalog/lg/akk;https://data.antwerp.be/id/term/brocade-catalog/lg;Akkadian;;
https://data.antwerp.be/id/term/brocade-catalog/lg/alb;https://data.antwerp.be/id/term/brocade-catalog/lg;Albanian;;http://vocab.getty.edu/aat/300387803
https://data.antwerp.be/id/term/brocade-catalog/lg/amh;https://data.antwerp.be/id/term/brocade-catalog/lg;Amharic;;
https://data.antwerp.be/id/term/brocade-catalog/lg/ang;https://data.antwerp.be/id/term/brocade-catalog/lg;English, Old (ca.450-1100);;
https://data.antwerp.be/id/term/brocade-catalog/lg/ara;https://data.antwerp.be/id/term/brocade-catalog/lg;Arabic;;http://vocab.getty.edu/aat/300387843
https://data.antwerp.be/id/term/brocade-catalog/lg/arc;https://data.antwerp.be/id/term/brocade-catalog/lg;"Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE)";;
https://data.antwerp.be/id/term/brocade-catalog/lg/arm;https://data.antwerp.be/id/term/brocade-catalog/lg;Armenian;;http://vocab.getty.edu/aat/300387870
https://data.antwerp.be/id/term/brocade-catalog/lg/art;https://data.antwerp.be/id/term/brocade-catalog/lg;Artificial languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/asm;https://data.antwerp.be/id/term/brocade-catalog/lg;Assamese;;
https://data.antwerp.be/id/term/brocade-catalog/lg/ave;https://data.antwerp.be/id/term/brocade-catalog/lg;Avestan;;
https://data.antwerp.be/id/term/brocade-catalog/lg/aze;https://data.antwerp.be/id/term/brocade-catalog/lg;Azerbaijani;;
https://data.antwerp.be/id/term/brocade-catalog/lg/ban;https://data.antwerp.be/id/term/brocade-catalog/lg;Balinese;;
https://data.antwerp.be/id/term/brocade-catalog/lg/baq;https://data.antwerp.be/id/term/brocade-catalog/lg;Basque;;
https://data.antwerp.be/id/term/brocade-catalog/lg/bat;https://data.antwerp.be/id/term/brocade-catalog/lg;Baltic languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/bem;https://data.antwerp.be/id/term/brocade-catalog/lg;Bemba;;
https://data.antwerp.be/id/term/brocade-catalog/lg/ben;https://data.antwerp.be/id/term/brocade-catalog/lg;Bengali;;
https://data.antwerp.be/id/term/brocade-catalog/lg/ber;https://data.antwerp.be/id/term/brocade-catalog/lg;Berber languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/bnt;https://data.antwerp.be/id/term/brocade-catalog/lg;Bantu languages;;http://vocab.getty.edu/aat/300387944
https://data.antwerp.be/id/term/brocade-catalog/lg/bos;https://data.antwerp.be/id/term/brocade-catalog/lg;Bosnian;;
https://data.antwerp.be/id/term/brocade-catalog/lg/bre;https://data.antwerp.be/id/term/brocade-catalog/lg;Breton;;http://vocab.getty.edu/aat/300388025
https://data.antwerp.be/id/term/brocade-catalog/lg/btk;https://data.antwerp.be/id/term/brocade-catalog/lg;Batak languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/bul;https://data.antwerp.be/id/term/brocade-catalog/lg;Bulgarian;;http://vocab.getty.edu/aat/300388034
https://data.antwerp.be/id/term/brocade-catalog/lg/cat;https://data.antwerp.be/id/term/brocade-catalog/lg;"Catalan; Valencian";;http://vocab.getty.edu/aat/300388072
https://data.antwerp.be/id/term/brocade-catalog/lg/cel;https://data.antwerp.be/id/term/brocade-catalog/lg;Celtic languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/chg;https://data.antwerp.be/id/term/brocade-catalog/lg;Chagatai;;
https://data.antwerp.be/id/term/brocade-catalog/lg/chi;https://data.antwerp.be/id/term/brocade-catalog/lg;Chinese;;
https://data.antwerp.be/id/term/brocade-catalog/lg/chr;https://data.antwerp.be/id/term/brocade-catalog/lg;Cherokee;;
https://data.antwerp.be/id/term/brocade-catalog/lg/chu;https://data.antwerp.be/id/term/brocade-catalog/lg;"Church Slavic; Old Slavonic; Church Slavonic; Old Bulgarian; Old Church Slavonic";;
https://data.antwerp.be/id/term/brocade-catalog/lg/chv;https://data.antwerp.be/id/term/brocade-catalog/lg;Chuvash;;
https://data.antwerp.be/id/term/brocade-catalog/lg/cnr;https://data.antwerp.be/id/term/brocade-catalog/lg;Montenegrin;;
https://data.antwerp.be/id/term/brocade-catalog/lg/cop;https://data.antwerp.be/id/term/brocade-catalog/lg;Coptic;;
https://data.antwerp.be/id/term/brocade-catalog/lg/cos;https://data.antwerp.be/id/term/brocade-catalog/lg;Corsican;;
https://data.antwerp.be/id/term/brocade-catalog/lg/cpf;https://data.antwerp.be/id/term/brocade-catalog/lg;Creoles and pidgins, French-based;;
https://data.antwerp.be/id/term/brocade-catalog/lg/cze;https://data.antwerp.be/id/term/brocade-catalog/lg;Czech;;http://vocab.getty.edu/aat/300388191
https://data.antwerp.be/id/term/brocade-catalog/lg/dan;https://data.antwerp.be/id/term/brocade-catalog/lg;Danish;;http://vocab.getty.edu/aat/300388204
https://data.antwerp.be/id/term/brocade-catalog/lg/dra;https://data.antwerp.be/id/term/brocade-catalog/lg;Dravidian languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/dsb;https://data.antwerp.be/id/term/brocade-catalog/lg;Lower Sorbian;;
https://data.antwerp.be/id/term/brocade-catalog/lg/dum;https://data.antwerp.be/id/term/brocade-catalog/lg;Dutch, Middle (ca.1050-1350);;
https://data.antwerp.be/id/term/brocade-catalog/lg/dut;https://data.antwerp.be/id/term/brocade-catalog/lg;"Dutch; Flemish";;http://vocab.getty.edu/aat/300388256
https://data.antwerp.be/id/term/brocade-catalog/lg/dzo;https://data.antwerp.be/id/term/brocade-catalog/lg;Dzongkha;;
https://data.antwerp.be/id/term/brocade-catalog/lg/egy;https://data.antwerp.be/id/term/brocade-catalog/lg;Egyptian (Ancient);;
https://data.antwerp.be/id/term/brocade-catalog/lg/eng;https://data.antwerp.be/id/term/brocade-catalog/lg;English;;http://vocab.getty.edu/aat/300388277
https://data.antwerp.be/id/term/brocade-catalog/lg/enm;https://data.antwerp.be/id/term/brocade-catalog/lg;English, Middle (1100-1500);;
https://data.antwerp.be/id/term/brocade-catalog/lg/epo;https://data.antwerp.be/id/term/brocade-catalog/lg;Esperanto;;http://vocab.getty.edu/aat/300388282
https://data.antwerp.be/id/term/brocade-catalog/lg/est;https://data.antwerp.be/id/term/brocade-catalog/lg;Estonian;;http://vocab.getty.edu/aat/300388283
https://data.antwerp.be/id/term/brocade-catalog/lg/fao;https://data.antwerp.be/id/term/brocade-catalog/lg;Faroese;;
https://data.antwerp.be/id/term/brocade-catalog/lg/fin;https://data.antwerp.be/id/term/brocade-catalog/lg;Finnish;;
https://data.antwerp.be/id/term/brocade-catalog/lg/fre;https://data.antwerp.be/id/term/brocade-catalog/lg;French;;http://vocab.getty.edu/aat/300388306
https://data.antwerp.be/id/term/brocade-catalog/lg/frm;https://data.antwerp.be/id/term/brocade-catalog/lg;French, Middle (ca.1400-1600);;
https://data.antwerp.be/id/term/brocade-catalog/lg/fro;https://data.antwerp.be/id/term/brocade-catalog/lg;French, Old (842-ca.1400);;
https://data.antwerp.be/id/term/brocade-catalog/lg/fry;https://data.antwerp.be/id/term/brocade-catalog/lg;Western Frisian;;http://vocab.getty.edu/aat/300443644
https://data.antwerp.be/id/term/brocade-catalog/lg/fur;https://data.antwerp.be/id/term/brocade-catalog/lg;Friulian;;
https://data.antwerp.be/id/term/brocade-catalog/lg/gem;https://data.antwerp.be/id/term/brocade-catalog/lg;Germanic languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/geo;https://data.antwerp.be/id/term/brocade-catalog/lg;Georgian;;http://vocab.getty.edu/aat/300388343
https://data.antwerp.be/id/term/brocade-catalog/lg/ger;https://data.antwerp.be/id/term/brocade-catalog/lg;German;;http://vocab.getty.edu/aat/300388344
https://data.antwerp.be/id/term/brocade-catalog/lg/gez;https://data.antwerp.be/id/term/brocade-catalog/lg;Geez;;
https://data.antwerp.be/id/term/brocade-catalog/lg/gla;https://data.antwerp.be/id/term/brocade-catalog/lg;"Gaelic; Scottish Gaelic";;
https://data.antwerp.be/id/term/brocade-catalog/lg/gle;https://data.antwerp.be/id/term/brocade-catalog/lg;Irish;;
https://data.antwerp.be/id/term/brocade-catalog/lg/glg;https://data.antwerp.be/id/term/brocade-catalog/lg;Galician;;http://vocab.getty.edu/aat/300388327
https://data.antwerp.be/id/term/brocade-catalog/lg/glv;https://data.antwerp.be/id/term/brocade-catalog/lg;Manx;;
https://data.antwerp.be/id/term/brocade-catalog/lg/gmh;https://data.antwerp.be/id/term/brocade-catalog/lg;German, Middle High (ca.1050-1500);;http://vocab.getty.edu/aat/300411852
https://data.antwerp.be/id/term/brocade-catalog/lg/goh;https://data.antwerp.be/id/term/brocade-catalog/lg;German, Old High (ca.750-1050);;
https://data.antwerp.be/id/term/brocade-catalog/lg/got;https://data.antwerp.be/id/term/brocade-catalog/lg;Gothic;;
https://data.antwerp.be/id/term/brocade-catalog/lg/grc;https://data.antwerp.be/id/term/brocade-catalog/lg;Greek, Ancient (to 1453);;http://vocab.getty.edu/aat/300387827
https://data.antwerp.be/id/term/brocade-catalog/lg/gre;https://data.antwerp.be/id/term/brocade-catalog/lg;Greek, Modern (1453-);;http://vocab.getty.edu/aat/300388361
https://data.antwerp.be/id/term/brocade-catalog/lg/grn;https://data.antwerp.be/id/term/brocade-catalog/lg;Guarani;;
https://data.antwerp.be/id/term/brocade-catalog/lg/guj;https://data.antwerp.be/id/term/brocade-catalog/lg;Gujarati;;
https://data.antwerp.be/id/term/brocade-catalog/lg/heb;https://data.antwerp.be/id/term/brocade-catalog/lg;Hebrew;;http://vocab.getty.edu/aat/300388401
https://data.antwerp.be/id/term/brocade-catalog/lg/hin;https://data.antwerp.be/id/term/brocade-catalog/lg;Hindi;;http://vocab.getty.edu/aat/300388412
https://data.antwerp.be/id/term/brocade-catalog/lg/hrv;https://data.antwerp.be/id/term/brocade-catalog/lg;Croatian;;http://vocab.getty.edu/aat/300388185
https://data.antwerp.be/id/term/brocade-catalog/lg/hun;https://data.antwerp.be/id/term/brocade-catalog/lg;Hungarian;;http://vocab.getty.edu/aat/300388770
https://data.antwerp.be/id/term/brocade-catalog/lg/ice;https://data.antwerp.be/id/term/brocade-catalog/lg;Icelandic;;http://vocab.getty.edu/aat/300388449
https://data.antwerp.be/id/term/brocade-catalog/lg/ido;https://data.antwerp.be/id/term/brocade-catalog/lg;Ido;;http://vocab.getty.edu/aat/300443815
https://data.antwerp.be/id/term/brocade-catalog/lg/iku;https://data.antwerp.be/id/term/brocade-catalog/lg;Inuktitut;;
https://data.antwerp.be/id/term/brocade-catalog/lg/ile;https://data.antwerp.be/id/term/brocade-catalog/lg;"Interlingue; Occidental";;
https://data.antwerp.be/id/term/brocade-catalog/lg/ina;https://data.antwerp.be/id/term/brocade-catalog/lg;Interlingua (International Auxiliary Language Association);;
https://data.antwerp.be/id/term/brocade-catalog/lg/inc;https://data.antwerp.be/id/term/brocade-catalog/lg;Indic languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/ind;https://data.antwerp.be/id/term/brocade-catalog/lg;Indonesian;;http://vocab.getty.edu/aat/300388460
https://data.antwerp.be/id/term/brocade-catalog/lg/ine;https://data.antwerp.be/id/term/brocade-catalog/lg;Indo-European languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/ita;https://data.antwerp.be/id/term/brocade-catalog/lg;Italian;;http://vocab.getty.edu/aat/300388474
https://data.antwerp.be/id/term/brocade-catalog/lg/jav;https://data.antwerp.be/id/term/brocade-catalog/lg;Javanese;;
https://data.antwerp.be/id/term/brocade-catalog/lg/jpn;https://data.antwerp.be/id/term/brocade-catalog/lg;Japanese;;http://vocab.getty.edu/aat/300388486
https://data.antwerp.be/id/term/brocade-catalog/lg/kal;https://data.antwerp.be/id/term/brocade-catalog/lg;"Kalaallisut; Greenlandic";;
https://data.antwerp.be/id/term/brocade-catalog/lg/kan;https://data.antwerp.be/id/term/brocade-catalog/lg;Kannada;;
https://data.antwerp.be/id/term/brocade-catalog/lg/kas;https://data.antwerp.be/id/term/brocade-catalog/lg;Kashmiri;;
https://data.antwerp.be/id/term/brocade-catalog/lg/kaw;https://data.antwerp.be/id/term/brocade-catalog/lg;Kawi;;
https://data.antwerp.be/id/term/brocade-catalog/lg/kaz;https://data.antwerp.be/id/term/brocade-catalog/lg;Kazakh;;
https://data.antwerp.be/id/term/brocade-catalog/lg/khm;https://data.antwerp.be/id/term/brocade-catalog/lg;Central Khmer;;
https://data.antwerp.be/id/term/brocade-catalog/lg/kin;https://data.antwerp.be/id/term/brocade-catalog/lg;Kinyarwanda;;
https://data.antwerp.be/id/term/brocade-catalog/lg/kon;https://data.antwerp.be/id/term/brocade-catalog/lg;Kongo;;
https://data.antwerp.be/id/term/brocade-catalog/lg/kor;https://data.antwerp.be/id/term/brocade-catalog/lg;Korean;;http://vocab.getty.edu/aat/300388633
https://data.antwerp.be/id/term/brocade-catalog/lg/krl;https://data.antwerp.be/id/term/brocade-catalog/lg;Karelian;;
https://data.antwerp.be/id/term/brocade-catalog/lg/kua;https://data.antwerp.be/id/term/brocade-catalog/lg;"Kuanyama; Kwanyama";;
https://data.antwerp.be/id/term/brocade-catalog/lg/kur;https://data.antwerp.be/id/term/brocade-catalog/lg;Kurdish;;
https://data.antwerp.be/id/term/brocade-catalog/lg/lad;https://data.antwerp.be/id/term/brocade-catalog/lg;Ladino;;
https://data.antwerp.be/id/term/brocade-catalog/lg/lah;https://data.antwerp.be/id/term/brocade-catalog/lg;Lahnda;;
https://data.antwerp.be/id/term/brocade-catalog/lg/lat;https://data.antwerp.be/id/term/brocade-catalog/lg;Latin;;
https://data.antwerp.be/id/term/brocade-catalog/lg/lav;https://data.antwerp.be/id/term/brocade-catalog/lg;Latvian;;http://vocab.getty.edu/aat/300388696
https://data.antwerp.be/id/term/brocade-catalog/lg/lin;https://data.antwerp.be/id/term/brocade-catalog/lg;Lingala;;
https://data.antwerp.be/id/term/brocade-catalog/lg/lit;https://data.antwerp.be/id/term/brocade-catalog/lg;Lithuanian;;
https://data.antwerp.be/id/term/brocade-catalog/lg/lol;https://data.antwerp.be/id/term/brocade-catalog/lg;Mongo;;
https://data.antwerp.be/id/term/brocade-catalog/lg/ltz;https://data.antwerp.be/id/term/brocade-catalog/lg;"Luxembourgish; Letzeburgesch";;
https://data.antwerp.be/id/term/brocade-catalog/lg/lua;https://data.antwerp.be/id/term/brocade-catalog/lg;Luba-Lulua;;
https://data.antwerp.be/id/term/brocade-catalog/lg/mac;https://data.antwerp.be/id/term/brocade-catalog/lg;Macedonian;;http://vocab.getty.edu/aat/300388760
https://data.antwerp.be/id/term/brocade-catalog/lg/mad;https://data.antwerp.be/id/term/brocade-catalog/lg;Madurese;;
https://data.antwerp.be/id/term/brocade-catalog/lg/mak;https://data.antwerp.be/id/term/brocade-catalog/lg;Makasar;;
https://data.antwerp.be/id/term/brocade-catalog/lg/mal;https://data.antwerp.be/id/term/brocade-catalog/lg;Malayalam;;
https://data.antwerp.be/id/term/brocade-catalog/lg/mao;https://data.antwerp.be/id/term/brocade-catalog/lg;Maori;;http://vocab.getty.edu/aat/300388818
https://data.antwerp.be/id/term/brocade-catalog/lg/map;https://data.antwerp.be/id/term/brocade-catalog/lg;Austronesian languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/mar;https://data.antwerp.be/id/term/brocade-catalog/lg;Marathi;;
https://data.antwerp.be/id/term/brocade-catalog/lg/may;https://data.antwerp.be/id/term/brocade-catalog/lg;Malay;;http://vocab.getty.edu/aat/300443976
https://data.antwerp.be/id/term/brocade-catalog/lg/mga;https://data.antwerp.be/id/term/brocade-catalog/lg;Irish, Middle (900-1200);;
https://data.antwerp.be/id/term/brocade-catalog/lg/mlg;https://data.antwerp.be/id/term/brocade-catalog/lg;Malagasy;;
https://data.antwerp.be/id/term/brocade-catalog/lg/mlt;https://data.antwerp.be/id/term/brocade-catalog/lg;Maltese;;
https://data.antwerp.be/id/term/brocade-catalog/lg/moh;https://data.antwerp.be/id/term/brocade-catalog/lg;Mohawk;;
https://data.antwerp.be/id/term/brocade-catalog/lg/mon;https://data.antwerp.be/id/term/brocade-catalog/lg;Mongolian;;
https://data.antwerp.be/id/term/brocade-catalog/lg/mul;https://data.antwerp.be/id/term/brocade-catalog/lg;Multiple languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/mwr;https://data.antwerp.be/id/term/brocade-catalog/lg;Marwari;;
https://data.antwerp.be/id/term/brocade-catalog/lg/nah;https://data.antwerp.be/id/term/brocade-catalog/lg;Nahuatl languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/nai;https://data.antwerp.be/id/term/brocade-catalog/lg;North American Indian languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/nds;https://data.antwerp.be/id/term/brocade-catalog/lg;"Low German; Low Saxon; German, Low; Saxon, Low";;http://vocab.getty.edu/aat/300388737
https://data.antwerp.be/id/term/brocade-catalog/lg/nep;https://data.antwerp.be/id/term/brocade-catalog/lg;Nepali;;
https://data.antwerp.be/id/term/brocade-catalog/lg/nia;https://data.antwerp.be/id/term/brocade-catalog/lg;Nias;;
https://data.antwerp.be/id/term/brocade-catalog/lg/non;https://data.antwerp.be/id/term/brocade-catalog/lg;Norse, Old;;
